Date,Open,High,Low,Close,Adj Close,Volume
1980-04-28,6875.660156,6882.649902,6865.080078,6882.649902,6882.649902,0
1980-05-05,6856.080078,6856.080078,6757.700195,6808.379883,6808.379883,0
1980-05-12,6754.939941,6766.939941,6733.000000,6733.000000,6733.000000,0
1980-05-19,6634.330078,6839.890137,6634.330078,6839.890137,6839.890137,0
1980-05-26,6831.919922,6855.700195,6826.500000,6855.700195,6855.700195,0
1980-06-02,6862.700195,6862.700195,6795.629883,6814.500000,6814.500000,0
1980-06-09,6823.040039,6826.009766,6783.240234,6821.810059,6821.810059,0
1980-06-16,6852.609863,6852.609863,6791.879883,6813.850098,6813.850098,0
1980-06-23,6860.890137,6860.890137,6761.250000,6825.029785,6825.029785,0
1980-06-30,6870.700195,6870.700195,6819.450195,6846.089844,6846.089844,0
1980-07-07,6708.490234,6794.240234,6708.490234,6787.959961,6787.959961,0
1980-07-14,6779.359863,6819.779785,6779.359863,6819.779785,6819.779785,0
1980-07-21,6842.490234,6842.490234,6795.979980,6810.490234,6810.490234,0
1980-07-28,6816.709961,6821.100098,6788.299805,6788.299805,6788.299805,0
1980-08-04,6753.399902,6771.520020,6739.890137,6771.520020,6771.520020,0
1980-08-11,6778.540039,6836.819824,6778.540039,6836.819824,6836.819824,0
1980-08-18,6835.779785,6886.160156,6835.779785,6886.160156,6886.160156,0
1980-08-25,6922.990234,6930.660156,6879.830078,6914.080078,6914.080078,0
1980-09-01,6889.540039,6943.689941,6889.540039,6943.689941,6943.689941,0
1980-09-08,6938.419922,7000.040039,6937.979980,7000.040039,7000.040039,0
1980-09-15,7020.160156,7041.660156,7020.160156,7041.660156,7041.660156,0
1980-09-22,7046.509766,7046.509766,6972.620117,6998.520020,6998.520020,0
1980-09-29,7060.750000,7142.240234,7060.750000,7142.240234,7142.240234,0
1980-10-06,7155.979980,7155.979980,7115.330078,7130.299805,7130.299805,0
1980-10-13,7160.259766,7174.270020,7151.779785,7169.259766,7169.259766,0
1980-10-20,7175.330078,7175.330078,7117.069824,7117.069824,7117.069824,0
1980-10-27,7089.189941,7150.750000,7088.439941,7150.750000,7150.750000,0
1980-11-03,7149.370117,7188.279785,7149.370117,7150.330078,7150.330078,0
1980-11-10,7166.770020,7166.770020,7134.500000,7159.560059,7159.560059,0
1980-11-17,7126.160156,7135.939941,7102.479980,7117.899902,7117.899902,0
1980-11-24,7145.430176,7186.299805,7123.620117,7123.620117,7123.620117,0
1980-12-01,7160.290039,7160.290039,7136.600098,7136.600098,7136.600098,0
1980-12-08,7125.129883,7125.129883,7033.700195,7033.700195,7033.700195,0
1980-12-15,7042.669922,7063.540039,7036.759766,7060.520020,7060.520020,0
1980-12-22,7050.790039,7063.129883,7023.569824,7063.129883,7063.129883,0
1980-12-29,7063.129883,7063.129883,7063.129883,7063.129883,7063.129883,0
1981-01-05,7150.950195,7248.129883,7137.589844,7248.129883,7248.129883,0
1981-01-12,7251.879883,7255.850098,7244.779785,7255.850098,7255.850098,0
1981-01-19,7296.080078,7315.330078,7267.520020,7267.520020,7267.520020,0
1981-01-26,7249.419922,7285.029785,7215.120117,7254.009766,7254.009766,0
1981-02-02,7322.060059,7322.060059,7264.109863,7264.109863,7264.109863,0
1981-02-09,7239.899902,7261.529785,7207.220215,7207.220215,7207.220215,0
1981-02-16,7165.520020,7165.520020,7100.810059,7100.810059,7100.810059,0
1981-02-23,7095.259766,7146.529785,7095.259766,7146.529785,7146.529785,0
1981-03-02,7155.580078,7155.580078,7081.189941,7081.189941,7081.189941,0
1981-03-09,7068.729980,7068.729980,6956.520020,6956.520020,6956.520020,0
1981-03-16,7124.330078,7220.939941,7120.390137,7220.939941,7220.939941,0
1981-03-23,7293.569824,7325.959961,7293.569824,7303.040039,7303.040039,0
1981-03-30,7304.689941,7421.189941,7304.689941,7421.189941,7421.189941,0
1981-04-06,7447.740234,7517.310059,7447.740234,7517.310059,7517.310059,0
1981-04-13,7536.959961,7536.959961,7418.740234,7438.799805,7438.799805,0
1981-04-20,7484.709961,7534.410156,7484.709961,7534.410156,7534.410156,0
1981-04-27,7588.029785,7674.189941,7575.609863,7575.609863,7575.609863,0
1981-05-04,7465.299805,7495.250000,7440.520020,7495.250000,7495.250000,0
1981-05-11,7551.189941,7551.189941,7390.640137,7486.839844,7486.839844,0
1981-05-18,7451.890137,7541.020020,7264.009766,7541.020020,7541.020020,0
1981-05-25,7560.770020,7576.180176,7502.029785,7539.689941,7539.689941,0
1981-06-01,7589.950195,7589.950195,7413.240234,7430.370117,7430.370117,0
1981-06-08,7334.970215,7634.859863,7334.970215,7634.859863,7634.859863,0
1981-06-15,7711.729980,7714.569824,7696.520020,7714.569824,7714.569824,0
1981-06-22,7668.859863,7726.000000,7668.859863,7726.000000,7726.000000,0
1981-06-29,7851.729980,7925.339844,7851.729980,7925.339844,7925.339844,0
1981-07-06,7927.359863,7927.359863,7826.470215,7912.979980,7912.979980,0
1981-07-13,7923.859863,7923.859863,7853.950195,7876.890137,7876.890137,0
1981-07-20,7840.160156,7840.160156,7717.069824,7743.080078,7743.080078,0
1981-07-27,7816.759766,7831.350098,7784.839844,7828.259766,7828.259766,0
1981-08-03,7815.970215,7968.930176,7815.970215,7968.930176,7968.930176,0
1981-08-10,7978.470215,7985.640137,7938.890137,7976.399902,7976.399902,0
1981-08-17,8019.140137,8019.140137,7949.379883,7995.229980,7995.229980,0
1981-08-24,7917.529785,7917.529785,7726.589844,7726.589844,7726.589844,0
1981-08-31,7815.779785,7815.779785,7662.589844,7662.589844,7662.589844,0
1981-09-07,7604.169922,7629.169922,7543.450195,7543.450195,7543.450195,0
1981-09-14,7542.819824,7548.569824,7506.330078,7548.569824,7548.569824,0
1981-09-21,7522.600098,7522.600098,7363.060059,7363.060059,7363.060059,0
1981-09-28,7037.120117,7455.500000,7037.120117,7377.129883,7377.129883,0
1981-10-05,7499.750000,7545.879883,7499.750000,7516.220215,7516.220215,0
1981-10-12,7587.799805,7587.799805,7231.419922,7231.419922,7231.419922,0
1981-10-19,7076.649902,7262.189941,7076.649902,7262.189941,7262.189941,0
1981-10-26,7261.799805,7449.459961,7261.799805,7449.459961,7449.459961,0
1981-11-02,7539.629883,7572.149902,7536.529785,7536.529785,7536.529785,0
1981-11-09,7516.350098,7569.509766,7502.580078,7569.509766,7569.509766,0
1981-11-16,7674.919922,7674.919922,7647.430176,7647.430176,7647.430176,0
1981-11-23,7602.689941,7664.689941,7555.229980,7555.229980,7555.229980,0
1981-11-30,7549.330078,7716.129883,7521.729980,7716.129883,7716.129883,0
1981-12-07,7789.160156,7789.160156,7730.879883,7730.879883,7730.879883,0
1981-12-14,7654.169922,7682.529785,7654.169922,7669.930176,7669.930176,0
1981-12-21,7668.899902,7681.990234,7644.569824,7665.020020,7665.020020,0
1981-12-28,7681.839844,7681.839844,7681.839844,7681.839844,7681.839844,0
1982-01-04,7718.839844,7719.339844,7662.220215,7662.220215,7662.220215,0
1982-01-11,7675.259766,7675.259766,7631.770020,7667.020020,7667.020020,0
1982-01-18,7659.339844,7823.359863,7659.339844,7823.359863,7823.359863,0
1982-01-25,7906.259766,7926.549805,7863.399902,7918.819824,7918.819824,0
1982-02-01,7909.790039,7909.790039,7801.879883,7801.879883,7801.879883,0
1982-02-08,7784.890137,7794.189941,7690.290039,7690.290039,7690.290039,0
1982-02-15,7694.180176,7713.310059,7644.390137,7713.310059,7713.310059,0
1982-02-22,7758.359863,7758.359863,7548.509766,7548.509766,7548.509766,0
1982-03-01,7327.439941,7474.419922,7285.540039,7285.540039,7285.540039,0
1982-03-08,7248.470215,7292.910156,7102.609863,7102.609863,7102.609863,0
1982-03-15,7078.680176,7078.680176,6889.529785,7065.379883,7065.379883,0
1982-03-22,7097.799805,7203.819824,7097.799805,7203.819824,7203.819824,0
1982-03-29,7199.160156,7332.959961,7193.830078,7332.959961,7332.959961,0
1982-04-05,7344.350098,7344.350098,7204.649902,7209.209961,7209.209961,0
1982-04-12,7280.819824,7280.819824,7120.859863,7129.689941,7129.689941,0
1982-04-19,7135.209961,7333.939941,7135.209961,7333.939941,7333.939941,0
1982-04-26,7404.209961,7417.160156,7390.709961,7390.709961,7390.709961,0
1982-05-03,7457.109863,7518.779785,7457.109863,7518.779785,7518.779785,0
1982-05-10,7564.589844,7603.209961,7538.120117,7575.810059,7575.810059,0
1982-05-17,7619.390137,7619.390137,7497.049805,7497.049805,7497.049805,0
1982-05-24,7468.279785,7468.279785,7325.089844,7325.089844,7325.089844,0
1982-05-31,7325.649902,7368.660156,7300.540039,7300.540039,7300.540039,0
1982-06-07,7242.390137,7242.390137,7152.279785,7195.459961,7195.459961,0
1982-06-14,7242.580078,7242.580078,7127.700195,7127.700195,7127.700195,0
1982-06-21,7091.109863,7202.450195,7091.109863,7202.450195,7202.450195,0
1982-06-28,7204.189941,7213.870117,7084.870117,7084.870117,7084.870117,0
1982-07-05,7081.100098,7081.100098,6961.910156,6991.560059,6991.560059,0
1982-07-12,7146.689941,7197.770020,7146.689941,7175.890137,7175.890137,0
1982-07-19,7237.799805,7237.799805,7210.560059,7220.509766,7220.509766,0
1982-07-26,7203.939941,7203.939941,7122.080078,7122.080078,7122.080078,0
1982-08-02,7208.290039,7213.410156,7068.279785,7068.279785,7068.279785,0
1982-08-09,6976.169922,6976.169922,6880.229980,6927.689941,6927.689941,0
1982-08-16,6939.430176,6990.810059,6864.560059,6968.459961,6968.459961,0
1982-08-23,7053.490234,7185.100098,7053.490234,7185.100098,7185.100098,0
1982-08-30,7118.850098,7175.589844,7118.850098,7175.589844,7175.589844,0
1982-09-06,7219.330078,7219.330078,7105.029785,7105.029785,7105.029785,0
1982-09-13,7073.930176,7096.299805,7062.509766,7062.509766,7062.509766,0
1982-09-20,7042.629883,7071.100098,7040.279785,7066.040039,7066.040039,0
1982-09-27,6975.500000,6979.089844,6849.779785,6849.779785,6849.779785,0
1982-10-04,6942.220215,7361.569824,6932.120117,7361.569824,7361.569824,0
1982-10-11,7413.250000,7414.799805,7373.509766,7373.509766,7373.509766,0
1982-10-18,7370.200195,7378.040039,7319.959961,7324.040039,7324.040039,0
1982-10-25,7304.919922,7304.919922,7199.609863,7259.149902,7259.149902,0
1982-11-01,7334.640137,7528.959961,7334.640137,7528.959961,7528.959961,0
1982-11-08,7551.660156,7708.319824,7551.660156,7689.410156,7689.410156,0
1982-11-15,7762.229980,7854.919922,7698.299805,7854.919922,7854.919922,0
1982-11-22,7901.560059,7901.560059,7837.259766,7890.379883,7890.379883,0
1982-11-29,7936.189941,8001.069824,7895.620117,7991.649902,7991.649902,0
1982-12-06,8020.529785,8026.990234,7870.850098,7870.850098,7870.850098,0
1982-12-13,7885.569824,7913.620117,7828.919922,7865.879883,7865.879883,0
1982-12-20,7858.040039,7904.979980,7772.319824,7904.979980,7904.979980,0
1982-12-27,8015.069824,8016.669922,8015.069824,8016.669922,8016.669922,0
1983-01-03,8021.399902,8169.290039,8021.399902,8169.290039,8169.290039,0
1983-01-10,8172.660156,8172.660156,8039.850098,8088.529785,8088.529785,0
1983-01-17,8082.729980,8082.729980,7923.310059,7989.410156,7989.410156,0
1983-01-24,7833.990234,8014.609863,7803.180176,8014.609863,8014.609863,0
1983-01-31,8103.470215,8108.049805,7991.290039,8012.640137,8012.640137,0
1983-02-07,8010.910156,8027.200195,7995.930176,8017.560059,8017.560059,0
1983-02-14,8132.020020,8145.410156,8048.310059,8048.310059,8048.310059,0
1983-02-21,7987.270020,8056.040039,7918.160156,8056.040039,8056.040039,0
1983-02-28,8085.569824,8085.569824,7988.850098,8014.700195,8014.700195,0
1983-03-07,8041.160156,8081.439941,8008.250000,8081.439941,8081.439941,0
1983-03-14,8089.029785,8234.900391,8089.029785,8234.900391,8234.900391,0
1983-03-21,8281.589844,8340.080078,8281.589844,8302.769531,8302.769531,0
1983-03-28,8387.910156,8478.700195,8387.910156,8469.000000,8469.000000,0
1983-04-04,8485.820313,8485.820313,8420.339844,8435.370117,8435.370117,0
1983-04-11,8475.190430,8554.209961,8468.629883,8552.160156,8552.160156,0
1983-04-18,8582.530273,8582.530273,8541.860352,8563.120117,8563.120117,0
1983-04-25,8596.089844,8636.559570,8596.089844,8636.559570,8636.559570,0
1983-05-02,8704.389648,8704.389648,8663.040039,8670.639648,8670.639648,0
1983-05-09,8719.879883,8719.879883,8629.509766,8629.509766,8629.509766,0
1983-05-16,8591.790039,8598.839844,8561.450195,8561.450195,8561.450195,0
1983-05-23,8528.639648,8626.000000,8528.639648,8617.919922,8617.919922,0
1983-05-30,8622.349609,8622.349609,8510.980469,8510.980469,8510.980469,0
1983-06-06,8505.919922,8505.919922,8445.450195,8500.480469,8500.480469,0
1983-06-13,8598.650391,8702.679688,8598.650391,8702.679688,8702.679688,0
1983-06-20,8711.730469,8845.379883,8711.730469,8845.379883,8845.379883,0
1983-06-27,8900.040039,8935.660156,8838.240234,8935.660156,8935.660156,0
1983-07-04,8971.580078,9015.759766,8928.129883,9012.410156,9012.410156,0
1983-07-11,8968.769531,8968.769531,8883.599609,8900.019531,8900.019531,0
1983-07-18,8885.070313,9019.690430,8866.660156,8993.400391,8993.400391,0
1983-07-25,8991.929688,9112.070313,8991.929688,9078.750000,9078.750000,0
1983-08-01,9015.580078,9040.429688,8946.660156,8946.660156,8946.660156,0
1983-08-08,8960.000000,8960.000000,8874.219727,8920.820313,8920.820313,0
1983-08-15,9020.299805,9139.730469,9010.080078,9139.730469,9139.730469,0
1983-08-22,9203.750000,9203.750000,9143.070313,9145.540039,9145.540039,0
1983-08-29,9172.540039,9228.349609,9172.540039,9183.110352,9183.110352,0
1983-09-05,9252.209961,9355.660156,9252.209961,9304.009766,9304.009766,0
1983-09-12,9355.129883,9355.129883,9195.660156,9195.660156,9195.660156,0
1983-09-19,9141.250000,9280.299805,9141.250000,9280.299805,9280.299805,0
1983-09-26,9345.780273,9445.320313,9345.780273,9402.589844,9402.589844,0
1983-10-03,9450.099609,9562.480469,9424.339844,9562.480469,9562.480469,0
1983-10-10,9493.089844,9563.250000,9323.629883,9323.629883,9323.629883,0
1983-10-17,9420.900391,9420.900391,9280.799805,9370.209961,9370.209961,0
1983-10-24,9260.160156,9323.089844,9232.769531,9321.370117,9321.370117,0
1983-10-31,9356.790039,9356.790039,9341.679688,9341.679688,9341.679688,0
1983-11-07,9316.209961,9319.259766,9244.240234,9305.629883,9305.629883,0
1983-11-14,9348.519531,9430.809570,9348.519531,9386.679688,9386.679688,0
1983-11-21,9409.780273,9416.559570,9340.849609,9340.849609,9340.849609,0
1983-11-28,9294.709961,9379.849609,9256.349609,9379.849609,9379.849609,0
1983-12-05,9445.129883,9461.030273,9404.990234,9448.900391,9448.900391,0
1983-12-12,9442.000000,9530.610352,9385.559570,9530.610352,9530.610352,0
1983-12-19,9484.169922,9717.650391,9484.169922,9684.169922,9684.169922,0
1983-12-26,9846.570313,9893.820313,9846.570313,9893.820313,9893.820313,0
1984-01-02,9927.110352,9961.250000,9927.110352,9961.250000,9961.250000,0
1984-01-09,10053.809570,10150.969727,10016.209961,10150.969727,10150.969727,0
1984-01-16,10155.570313,10155.570313,10098.410156,10104.070313,10104.070313,0
1984-01-23,10070.980469,10180.950195,10022.919922,10180.950195,10180.950195,0
1984-01-30,10235.730469,10235.730469,10134.129883,10134.129883,10134.129883,0
1984-02-06,10121.080078,10121.080078,9959.900391,9959.900391,9959.900391,0
1984-02-13,9963.160156,9963.160156,9830.469727,9925.070313,9925.070313,0
1984-02-20,9937.830078,9970.639648,9937.830078,9962.870117,9962.870117,0
1984-02-27,10071.480469,10073.780273,9920.269531,9948.480469,9948.480469,0
1984-03-05,10088.940430,10088.940430,9959.320313,9997.219727,9997.219727,0
1984-03-12,10086.540039,10458.309570,10086.540039,10458.309570,10458.309570,0
1984-03-19,10479.799805,10506.290039,10413.879883,10506.290039,10506.290039,0
1984-03-26,10483.730469,10929.169922,10483.730469,10929.169922,10929.169922,0
1984-04-02,11050.190430,11050.190430,10914.730469,10914.730469,10914.730469,0
1984-04-09,10890.700195,11015.209961,10890.700195,11015.209961,11015.209961,0
1984-04-16,11019.669922,11019.669922,10783.040039,10803.879883,10803.879883,0
1984-04-23,10800.780273,10981.679688,10761.820313,10981.679688,10981.679688,0
1984-04-30,11019.089844,11190.169922,11019.089844,11190.169922,11190.169922,0
1984-05-07,11158.959961,11158.959961,10833.870117,10833.870117,10833.870117,0
1984-05-14,10563.339844,10619.849609,10126.879883,10126.879883,10126.879883,0
1984-05-21,10164.969727,10251.719727,10023.459961,10142.099609,10142.099609,0
1984-05-28,10116.040039,10163.969727,9913.169922,9913.169922,9913.169922,0
1984-06-04,10131.660156,10350.929688,10131.660156,10350.929688,10350.929688,0
1984-06-11,10376.830078,10376.830078,10057.049805,10057.049805,10057.049805,0
1984-06-18,10082.469727,10237.219727,10082.469727,10152.610352,10152.610352,0
1984-06-25,10172.500000,10377.969727,10172.500000,10377.969727,10377.969727,0
1984-07-02,10410.870117,10461.910156,10349.250000,10461.910156,10461.910156,0
1984-07-09,10373.219727,10386.610352,10154.099609,10154.099609,10154.099609,0
1984-07-16,10177.580078,10242.019531,9945.269531,9945.269531,9945.269531,0
1984-07-23,9703.349609,10036.209961,9703.349609,10036.209961,10036.209961,0
1984-07-30,10013.599609,10233.610352,9948.400391,10233.610352,10233.610352,0
1984-08-06,10431.089844,10431.089844,10247.120117,10375.929688,10375.929688,0
1984-08-13,10389.620117,10449.480469,10360.919922,10449.480469,10449.480469,0
1984-08-20,10533.349609,10554.089844,10485.969727,10554.089844,10554.089844,0
1984-08-27,10568.719727,10586.269531,10568.719727,10584.200195,10584.200195,0
1984-09-03,10630.080078,10630.080078,10458.490234,10500.700195,10500.700195,0
1984-09-10,10471.530273,10621.540039,10471.530273,10621.540039,10621.540039,0
1984-09-17,10636.360352,10636.360352,10505.110352,10505.110352,10505.110352,0
1984-09-24,10604.839844,10649.250000,10604.839844,10649.250000,10649.250000,0
1984-10-01,10653.790039,10737.580078,10540.049805,10737.580078,10737.580078,0
1984-10-08,10676.929688,10696.860352,10668.709961,10684.580078,10684.580078,0
1984-10-15,10780.179688,10845.169922,10742.870117,10845.169922,10845.169922,0
1984-10-22,11077.839844,11178.629883,11029.950195,11155.019531,11155.019531,0
1984-10-29,11176.929688,11252.980469,11169.559570,11249.950195,11249.950195,0
1984-11-05,11374.080078,11374.080078,11166.919922,11239.280273,11239.280273,0
1984-11-12,11235.120117,11320.900391,11235.120117,11271.450195,11271.450195,0
1984-11-19,11284.209961,11284.209961,11207.700195,11207.700195,11207.700195,0
1984-11-26,11162.959961,11428.900391,11162.959961,11428.900391,11428.900391,0
1984-12-03,11513.580078,11577.440430,11466.929688,11466.929688,11466.929688,0
1984-12-10,11316.870117,11419.150391,11250.830078,11419.150391,11419.150391,0
1984-12-17,11455.669922,11558.429688,11455.669922,11474.309570,11474.309570,0
1984-12-24,11439.870117,11542.599609,11439.870117,11542.599609,11542.599609,0
1984-12-31,11543.000000,11558.059570,11543.000000,11558.059570,11558.059570,0
1985-01-07,11575.519531,11824.379883,11575.519531,11812.240234,11812.240234,0
1985-01-14,11823.910156,11933.019531,11823.910156,11910.059570,11910.059570,0
1985-01-21,11964.519531,11964.519531,11785.099609,11785.099609,11785.099609,0
1985-01-28,11798.860352,11992.309570,11798.860352,11946.959961,11946.959961,0
1985-02-04,11891.080078,12009.009766,11823.429688,12009.009766,12009.009766,0
1985-02-11,12027.889648,12148.290039,12025.709961,12148.290039,12148.290039,0
1985-02-18,12149.150391,12156.639648,12128.459961,12147.059570,12147.059570,0
1985-02-25,12201.040039,12412.139648,12194.969727,12412.139648,12412.139648,0
1985-03-04,12509.009766,12509.009766,12347.530273,12347.530273,12347.530273,0
1985-03-11,12263.849609,12468.030273,12263.849609,12468.030273,12468.030273,0
1985-03-18,12506.639648,12542.599609,12477.990234,12542.599609,12542.599609,0
1985-03-25,12493.259766,12604.019531,12486.150391,12580.759766,12580.759766,0
1985-04-01,12677.150391,12683.259766,12544.240234,12544.240234,12544.240234,0
1985-04-08,12635.959961,12635.959961,12573.799805,12588.009766,12588.009766,0
1985-04-15,12552.730469,12552.730469,12052.820313,12114.799805,12114.799805,0
1985-04-22,12179.919922,12405.099609,12124.139648,12405.099609,12405.099609,0
1985-04-29,12426.290039,12456.650391,12426.290039,12451.790039,12451.790039,0
1985-05-06,12506.299805,12527.309570,12474.509766,12527.309570,12527.309570,0
1985-05-13,12541.530273,12541.530273,12358.030273,12419.990234,12419.990234,0
1985-05-20,12559.099609,12673.570313,12559.099609,12593.849609,12593.849609,0
1985-05-27,12642.730469,12790.269531,12642.730469,12758.459961,12758.459961,0
1985-06-03,12473.410156,12716.589844,12473.410156,12716.589844,12716.589844,0
1985-06-10,12683.339844,12758.929688,12683.339844,12685.250000,12685.250000,0
1985-06-17,12769.280273,12773.589844,12634.759766,12634.759766,12634.759766,0
1985-06-24,12765.929688,12910.290039,12765.929688,12882.089844,12882.089844,0
1985-07-01,12919.030273,12969.589844,12913.750000,12963.349609,12963.349609,0
1985-07-08,13029.650391,13029.650391,12839.490234,12839.490234,12839.490234,0
1985-07-15,12598.769531,12852.540039,12598.769531,12788.540039,12788.540039,0
1985-07-22,12771.660156,12777.030273,12647.030273,12648.089844,12648.089844,0
1985-07-29,12591.419922,12591.419922,12232.269531,12525.959961,12525.959961,0
1985-08-05,12450.620117,12450.620117,12386.030273,12401.190430,12401.190430,0
1985-08-12,12372.879883,12583.080078,12326.709961,12583.080078,12583.080078,0
1985-08-19,12640.049805,12734.049805,12634.049805,12691.410156,12691.410156,0
1985-08-26,12651.769531,12728.799805,12651.769531,12713.150391,12713.150391,0
1985-09-02,12726.639648,12726.639648,12453.849609,12453.849609,12453.849609,0
1985-09-09,12455.719727,12625.250000,12455.719727,12585.700195,12585.700195,0
1985-09-16,12591.509766,12666.950195,12529.660156,12666.950195,12666.950195,0
1985-09-23,12755.599609,12755.599609,12639.000000,12639.000000,12639.000000,0
1985-09-30,12700.110352,12720.500000,12685.360352,12713.830078,12713.830078,0
1985-10-07,12792.000000,12949.919922,12792.000000,12949.919922,12949.919922,0
1985-10-14,13017.290039,13055.519531,12973.219727,12973.219727,12973.219727,0
1985-10-21,13023.209961,13023.209961,12854.990234,12854.990234,12854.990234,0
1985-10-28,12937.040039,12937.040039,12808.099609,12808.099609,12808.099609,0
1985-11-04,12820.690430,12892.400391,12820.690430,12851.049805,12851.049805,0
1985-11-11,12821.259766,12821.259766,12589.509766,12637.440430,12637.440430,0
1985-11-18,12700.309570,12759.330078,12607.269531,12759.330078,12759.330078,0
1985-11-25,12783.389648,12783.389648,12741.190430,12763.269531,12763.269531,0
1985-12-02,12796.919922,12864.110352,12774.549805,12793.530273,12793.530273,0
1985-12-09,12798.230469,13107.980469,12798.230469,13107.980469,13107.980469,0
1985-12-16,13117.849609,13128.940430,13011.089844,13011.089844,13011.089844,0
1985-12-23,13043.040039,13097.830078,13010.709961,13083.179688,13083.179688,0
1985-12-30,null,null,null,null,null,null
1986-01-06,13053.790039,13056.419922,12991.240234,12998.209961,12998.209961,0
1986-01-13,12977.019531,13027.129883,12928.599609,13009.700195,13009.700195,0
1986-01-20,12952.049805,12952.049805,12881.500000,12904.200195,12904.200195,0
1986-01-27,12983.139648,13024.299805,12949.040039,13024.299805,13024.299805,0
1986-02-03,13086.469727,13212.129883,13086.469727,13212.129883,13212.129883,0
1986-02-10,13226.070313,13342.780273,13226.070313,13342.780273,13342.780273,0
1986-02-17,13447.910156,13466.650391,13355.410156,13394.309570,13394.309570,0
1986-02-24,13503.490234,13642.139648,13503.490234,13640.830078,13640.830078,0
1986-03-03,13757.629883,13994.629883,13757.629883,13994.629883,13994.629883,0
1986-03-10,14056.519531,14516.769531,14056.519531,14516.769531,14516.769531,0
1986-03-17,14655.519531,15014.000000,14476.540039,15014.000000,15014.000000,0
1986-03-24,14975.230469,15364.339844,14826.870117,15364.339844,15364.339844,0
1986-03-31,15859.750000,15859.750000,15019.809570,15019.809570,15019.809570,0
1986-04-07,15061.980469,15326.379883,15014.059570,15326.379883,15326.379883,0
1986-04-14,15396.759766,15758.610352,15352.330078,15758.610352,15758.610352,0
1986-04-21,15827.280273,15827.280273,15682.049805,15689.879883,15689.879883,0
1986-04-28,15757.929688,15868.440430,15757.929688,15868.440430,15868.440430,0
1986-05-05,15900.150391,16194.980469,15900.150391,16194.980469,16194.980469,0
1986-05-12,16105.230469,16105.230469,15739.049805,15739.049805,15739.049805,0
1986-05-19,15697.530273,16204.980469,15689.980469,16204.980469,16204.980469,0
1986-05-26,16409.490234,16670.769531,16409.490234,16670.769531,16670.769531,0
1986-06-02,16739.269531,16817.910156,16669.539063,16817.910156,16817.910156,0
1986-06-09,17008.339844,17205.970703,16967.689453,17205.970703,17205.970703,0
1986-06-16,17185.599609,17403.130859,17075.890625,17403.130859,17403.130859,0
1986-06-23,17457.890625,17600.949219,17342.400391,17500.429688,17500.429688,0
1986-06-30,17654.189453,17691.800781,17597.730469,17597.730469,17597.730469,0
1986-07-07,17714.070313,17734.150391,17469.820313,17670.769531,17670.769531,0
1986-07-14,17820.560547,17882.800781,17700.900391,17838.839844,17838.839844,0
1986-07-21,17522.220703,18050.589844,17522.220703,18050.589844,18050.589844,0
1986-07-28,18038.939453,18038.939453,17321.929688,17321.929688,17321.929688,0
1986-08-04,17263.099609,17435.529297,17263.099609,17435.529297,17435.529297,0
1986-08-11,17479.109375,18376.410156,17479.109375,18376.410156,18376.410156,0
1986-08-18,18597.439453,18936.240234,18441.310547,18441.310547,18441.310547,0
1986-08-25,18565.609375,18640.830078,18367.980469,18533.679688,18533.679688,0
1986-09-01,18820.750000,18820.750000,18505.449219,18764.000000,18764.000000,0
1986-09-08,18552.250000,18619.330078,18100.519531,18100.519531,18100.519531,0
1986-09-15,18554.000000,18554.000000,17336.619141,17523.449219,17523.449219,0
1986-09-22,17706.300781,18197.000000,17527.000000,18181.000000,18181.000000,0
1986-09-29,18106.310547,18106.310547,17019.130859,17606.000000,17606.000000,0
1986-10-06,17435.330078,17650.230469,17435.330078,17650.230469,17650.230469,0
1986-10-13,17338.730469,17338.730469,16701.339844,16701.339844,16701.339844,0
1986-10-20,16523.369141,16523.369141,15819.549805,16164.000000,16164.000000,0
1986-10-27,16157.799805,17010.949219,16157.799805,16837.000000,16837.000000,0
1986-11-03,16786.900391,16973.640625,16713.710938,16973.640625,16973.640625,0
1986-11-10,17053.199219,17447.890625,17053.199219,17390.500000,17390.500000,0
1986-11-17,17208.150391,17648.000000,17208.150391,17648.000000,17648.000000,0
1986-11-24,17747.500000,18326.000000,17727.910156,18326.000000,18326.000000,0
1986-12-01,18307.980469,18637.470703,18190.970703,18605.000000,18605.000000,0
1986-12-08,18710.679688,18830.640625,18602.720703,18830.640625,18830.640625,0
1986-12-15,18788.939453,18933.070313,18723.720703,18930.029297,18930.029297,0
1986-12-22,18825.400391,18902.849609,18673.000000,18701.000000,18701.000000,0
1986-12-29,null,null,null,null,null,null
1987-01-05,18820.550781,18936.759766,18778.740234,18810.359375,18810.359375,0
1987-01-12,18669.019531,19149.630859,18544.050781,19149.630859,19149.630859,0
1987-01-19,19188.679688,19550.000000,19188.679688,19539.000000,19539.000000,0
1987-01-26,19554.720703,20048.349609,19554.720703,20024.000000,20024.000000,0
1987-02-02,20072.089844,20072.089844,19457.000000,19550.000000,19550.000000,0
1987-02-09,19679.320313,19874.890625,19628.869141,19628.869141,19628.869141,0
1987-02-16,19531.519531,20228.089844,19531.519531,20080.390625,20080.390625,0
1987-02-23,19940.500000,20767.000000,19940.500000,20767.000000,20767.000000,0
1987-03-02,20933.820313,21176.029297,20933.820313,21123.000000,21123.000000,0
1987-03-09,21166.400391,21497.949219,21166.400391,21497.949219,21497.949219,0
