,Closing Price (Yen),discount_rate
14125,18914.5,0.5
14126,18850.27,0.5
14127,18558.23,0.5
14128,18495.95,0.5
14129,18514.41,0.5
14130,18368.14,0.5
14131,18507.2,0.5
14132,18593.96,0.5
14133,18401.2,0.5
14134,18260.72,0.5
14135,18271.85,0.5
14136,18205.08,0.5
14137,18165.55,0.5
14138,18138.36,0.5
14139,18111.31,0.5
14140,18095.12,0.5
14141,18175.49,0.5
14142,18080.38,0.5
14143,18461.93,0.5
14144,18584.95,0.5
14145,18546.9,0.5
14146,18783.52,0.5
14147,18810.58,0.5
14148,18934.34,0.5
14149,19002.86,0.5
14150,18542.55,0.5
14151,18168.27,0.5
14152,18193.41,0.5
14153,18850.92,0.5
14154,18677.42,0.5
14155,18833.29,0.5
14156,18956.55,0.5
14157,19437.23,0.5
14158,19196.57,0.5
14159,18897.75,0.5
14160,19008.01,0.5
14161,18878.09,0.5
14162,19056.71,0.5
14163,18895.53,0.5
14164,19111.19,0.5
14165,19209.72,0.5
14166,19434.78,0.5
14167,19539.7,0.5
14168,19423.38,0.5
14169,19578.91,0.5
14170,19786.42,0.5
14171,19763.13,0.5
14172,19945.43,0.5
14173,19868.88,0.5
14174,20007.77,0.5
14175,19710.02,0.5
14176,19556.46,0.5
14177,19367.83,0.5
14178,19599.18,0.5
14179,19791.4,0.5
14180,19789.03,0.5
14181,19543.75,0.5
14182,19390.58,0.5
14183,19519.55,0.5
14184,19571.44,0.5
14185,19817.88,0.5
14186,19720.1,0.5
14187,19959.519999999997,0.5
14188,20081.67,0.5
14189,20065.11,0.5
14190,19927.54,0.5
14191,19796.350000000002,0.5
14192,19944.24,0.5
14193,19766.8,0.5
14194,19662.33,0.5
14195,19750.4,0.5
14196,19189.93,0.5
14197,19141.84,0.5
14198,19078.6,0.5
14199,19253.23,0.5
14200,19566.32,0.5
14201,19602.359999999997,0.5
14202,19733.59,0.5
14203,19704.6,0.5
14204,19958.08,0.5
14205,20281.03,0.5
14206,20374.34,0.5
14207,20706.65,0.5
14208,20441.5,0.5
14209,20337.32,0.5
14210,20726.99,0.5
14211,20594.93,0.5
14212,20462.77,0.5
14213,20223.61,0.5
14214,20252.81,0.5
14215,20619.060000000005,0.5
14216,20522.52,0.5
14217,20833.21,0.5
14218,20526.42,0.5
14219,20434.679999999997,0.5
14220,19008.64,0.5
14221,18969.52,0.5
14222,19086.62,0.5
14223,18959.32,0.5
14224,18252.68,0.5
14225,18480.15,0.5
14226,18272.33,0.5
14227,18134.31,0.5
14228,18019.17,0.5
14229,17973.7,0.5
14230,18403.08,0.5
14231,18439.36,0.5
14232,18199.96,0.5
14233,17844.54,0.5
14234,17701.47,0.5
14235,16882.46,0.5
14236,17357.86,0.5
14237,17313.69,0.5
14238,17551.25,0.5
14239,17404.03,0.5
14240,17031.63,0.5
14241,16858.17,0.5
14242,16386.01,0.5
14243,16318.73,0.5
14244,16044.44,0.5
14245,16247.82,0.5
14246,16008.140000000001,0.5
14247,16245.44,0.5
14248,16228.9,0.5
14249,16332.45,0.5
14250,16694.3,0.5
14251,16800.06,0.5
14252,17201.79,0.5
14253,17170.08,0.5
14254,17144.96,0.5
14255,17004.34,0.5
14256,16861.91,0.5
14257,16980.61,0.5
14258,16914.95,0.5
14259,16654.42,0.5
14260,16338.699999999999,0.5
14261,16318.31,0.5
14262,16591.35,0.5
14263,16907.55,0.5
14264,17210.08,0.5
14265,17106.01,0.5
14266,16963.21,0.5
14267,16925.4,0.5
14268,17279.06,0.5
14269,17370.17,0.5
14270,17475.9,0.5
14271,17411.05,0.5
14272,17614.66,0.5
14273,17470.15,0.5
14274,17435.95,0.5
14275,17282.37,0.5
14276,17398.24,0.5
14277,17572.68,0.5
14278,17504.36,0.5
14279,17342.13,0.5
14280,17036.9,0.5
14281,17142.9,0.5
14282,17286.83,0.5
14283,16945.07,0.5
14284,16983.57,0.5
14285,16811.49,0.5
14286,16547.12,0.5
14287,16573.59,0.5
14288,16502.61,0.5
14289,16182.01,0.5
14290,15838.57,0.5
14291,15727.49,0.5
14292,16099.67,0.5
14293,16206.19,0.5
14294,15814.439999999999,0.5
14295,15667.359999999999,0.5
14296,16002.71,0.5
14297,15820.11,0.5
14298,16034.600000000002,0.5
14299,15975.65,0.5
14300,16117.500000000002,0.5
14301,16153.91,0.5
14302,16298.29,0.5
14303,16356.03,0.5
14304,16161.03,0.5
14305,16280.489999999998,0.5
14306,16040.180000000002,0.5
14307,16454.74,0.5
14308,16436.65,0.5
14309,16670.82,0.5
14310,16911.33,0.5
14311,17181.12,0.5
14312,17141.75,0.5
14313,16901.67,0.5
14314,16861.26,0.5
14315,16739.78,0.5
14316,16688.21,0.5
14317,16452.27,0.5
14318,16399.87,0.5
14319,16300.46,0.5
14320,16501.55,0.5
14321,16130.9,0.5
14322,16040.23,0.5
14323,16190.52,0.5
14324,16213.28,0.5
14325,16061.159999999998,0.5
14326,16124.19,0.5
14327,16458.31,0.5
14328,16311.049999999997,0.5
14329,15818.25,0.5
14330,15992.9,0.5
14331,15928.62,0.5
14332,15639.95,0.5
14333,15626.96,0.5
14334,15747.26,0.5
14335,15902.51,0.5
14336,15912.09,0.5
14337,16149.08,0.5
14338,16099.26,0.5
14339,15994.24,0.5
14340,15827.719999999998,0.5
14341,15513.57,0.5
14342,15550.64,0.5
14343,15330.31,0.5
14344,15512.320000000002,0.5
14345,15340.220000000001,0.5
14346,14872.48,0.5
14347,14811.08,0.5
14348,15198.73,0.5
14349,15097.960000000001,0.5
14350,15148.19,0.5
14351,14840.47,0.5
14352,14858.43,0.5
14353,14582.199999999999,0.5
14354,14464.559999999998,0.5
14355,14539.6,0.5
14356,14872.39,0.5
14357,14837.780000000002,0.5
14358,15371.44,0.5
14359,15340.330000000002,0.5
14360,15399.64,0.5
14361,15060.05,0.5
14362,14988.54,0.5
14363,14664.64,0.5
14364,14660.04,0.5
14365,14799.14,0.5
14366,14587.03,0.5
14367,14544.3,0.5
14368,14531.65,0.5
14369,14408.46,0.5
14370,14301.31,0.5
14371,14315.35,0.5
14372,14720.390000000001,0.5
14373,14658.87,0.5
14374,14507.64,0.5
14375,14648.51,0.5
14376,14835.330000000002,0.5
14377,14954.730000000001,0.5
14378,14695.050000000001,0.5
14379,14889.37,0.5
14380,14720.360000000002,0.5
14381,14696.51,0.5
14382,15015.7,0.5
14383,15114.64,0.5
14384,15168.68,0.5
14385,14927.19,0.5
14386,14552.290000000003,0.5
14387,14483.9,0.5
14388,14132.37,0.5
14389,13914.43,0.5
14390,13423.210000000001,0.5
14391,13427.08,0.5
14392,13931.61,0.5
14393,14007.85,0.5
14394,13981.49,0.5
14395,13946.959999999997,0.5
14396,13785.69,0.5
14397,13691.49,0.5
14398,13867.61,0.5
14399,13610.51,0.5
14400,13432.65,0.5
14401,13201.07,0.5
14402,13347.74,0.5
14403,13506.23,0.5
14404,13584.45,0.5
14405,13667.630000000001,0.5
14406,13873.92,0.5
14407,13989.120000000003,0.5
14408,14032.419999999998,0.5
14409,13984.66,0.5
14410,13893.579999999998,0.5
14411,13803.38,0.5
14412,13696.06,0.5
14413,13845.28,0.5
14414,13826.65,0.5
14415,13843.55,0.5
14416,13779.55,0.35
14417,13703.63,0.35
14418,13385.52,0.35
14419,13269.85,0.35
14420,13366.01,0.35
14421,13138.23,0.35
14422,13422.83,0.35
14423,13274.7,0.35
14424,13284.06,0.35
14425,13327.39,0.35
14426,13175.49,0.35
14427,13119.59,0.35
14428,13248.36,0.35
14429,13100.08,0.35
14430,13073.359999999999,0.35
14431,13246.000000000002,0.35
14432,13201.14,0.35
14433,13059.859999999999,0.35
14434,12883.54,0.35
14435,12681.66,0.25
14436,12261.8,0.25
14437,12322.16,0.25
14438,12687.74,0.25
14439,12723.89,0.25
14440,12650.56,0.25
14441,12627.900000000001,0.25
14442,12171.37,0.25
14443,11819.699999999999,0.25
14444,11843.59,0.25
14445,12152.83,0.25
14446,12232.980000000001,0.25
14447,12190.970000000001,0.25
14448,13103.94,0.25
14449,12853.97,0.25
14450,13214.539999999999,0.25
14451,13862.31,0.25
14452,13638.330000000002,0.25
14453,13765.51,0.25
14454,13072.36,0.25
14455,12999.7,0.25
14456,12937.86,0.25
14457,13124.47,0.25
14458,13242.78,0.25
14459,13381.379999999997,0.25
14460,13383.759999999998,0.25
14461,12841.76,0.25
14462,12620.270000000002,0.25
14463,13174.93,0.25
14464,13352.44,0.25
14465,13385.72,0.25
14466,13254.890000000001,0.25
14467,13067.09,0.25
14468,13641.79,0.25
14469,13868.280000000002,0.25
14470,13765.67,0.25
14471,13715.6,0.25
14472,13743.18,0.25
14473,13827.5,0.25
14474,13973.030000000002,0.25
14475,13934.32,0.25
14476,14425.46,0.25
14477,14421.64,0.25
14478,14529.41,0.25
14479,14289.05,0.25
14480,14084.85,0.25
14481,14017.79,0.25
14482,14043.92,0.25
14483,13873.02,0.25
14484,14054.03,0.25
14485,13694.270000000002,0.25
14486,13910.67,0.25
14487,13877.77,0.25
14488,14176.83,0.25
14489,14091.19,0.25
14490,14067.699999999999,0.25
14491,13895.79,0.25
14492,13765.92,0.25
14493,13737.77,0.25
14494,13773.889999999998,0.25
14495,13493.35,0.25
14496,13262.14,0.25
14497,13261.840000000002,0.25
14498,13312.35,0.25
14499,13182.000000000002,0.25
14500,13174.84,0.25
14501,13277.51,0.25
14502,13430.22,0.25
14503,13226.48,0.25
14504,12840.099999999999,0.25
14505,12823.45,0.25
14506,12846.66,0.25
14507,12790.38,0.25
14508,12697.79,0.25
14509,12574.26,0.25
14510,12674.64,0.25
14511,12962.43,0.25
14512,13044.61,0.25
14513,12896.470000000001,0.25
14514,12978.82,0.25
14515,12828.98,0.25
14516,12679.88,0.25
14517,12969.05,0.25
14518,12751.18,0.25
14519,12817.41,0.25
14520,12629.02,0.25
14521,12607.3,0.25
14522,12306.08,0.25
14523,12239.68,0.25
14524,12300.41,0.25
14525,12005.11,0.25
14526,12407.95,0.25
14527,12355.149999999998,0.25
14528,12343.37,0.25
14529,12128.57,0.25
14530,11892.58,0.25
14531,11908.39,0.25
14532,11609.63,0.25
14533,11883.25,0.25
14534,11891.61,0.25
14535,11858.56,0.25
14536,11798.08,0.25
14537,11579.27,0.25
14538,11860.77,0.25
14539,11959.329999999998,0.25
14540,12399.2,0.25
14541,12241.97,0.25
14542,12243.9,0.25
14543,12319.46,0.25
14544,12163.67,0.25
14545,11754.56,0.25
14546,11735.06,0.25
14547,11477.56,0.25
14548,11917.95,0.25
14549,11755.4,0.25
14550,11515.02,0.25
14551,11445.54,0.25
14552,11257.94,0.25
14553,11280.38,0.25
14554,11396.43,0.25
14555,11126.92,0.25
14556,11166.31,0.25
14557,11275.01,0.25
14558,11189.4,0.25
14559,10979.76,0.25
14560,10938.45,0.25
14561,10713.51,0.25
14562,10409.68,0.1
14563,10772.589999999998,0.1
14564,10598.79,0.1
14565,10650.33,0.1
14566,10516.79,0.1
14567,10195.69,0.1
14568,10292.95,0.1
14569,9610.1,0.1
14570,9613.09,0.1
14571,10008.89,0.1
14572,9504.41,0.1
14573,9679.88,0.1
14574,9939.6,0.1
14575,9785.159999999998,0.1
14576,9554.99,0.1
14577,9693.97,0.1
14578,9641.7,0.1
14579,9696.53,0.1
14580,9774.68,0.1
14581,9972.28,0.1
14582,10136.559999999998,0.1
14583,9924.23,0.1
14584,10205.48,0.1
14585,10205.87,0.1
14586,10011.77,0.1
14587,9964.88,0.1
14588,10347.01,0.1
14589,10632.350000000002,0.1
14590,10452.54,0.1
14591,10637.820000000002,0.1
14592,10755.45,0.1
14593,10474.85,0.1
14594,10538.79,0.1
14595,10565.41,0.1
14596,10861.56,0.1
14597,10802.15,0.1
14598,10880.1,0.1
14599,10795.160000000002,0.1
14600,10612.31,0.1
14601,10512.82,0.1
14602,10366.34,0.1
14603,10347.28,0.1
14604,10383.78,0.1
14605,10447.539999999999,0.1
14606,10633.72,0.1
14607,10284.98,0.1
14608,10431.79,0.1
14609,10215.71,0.1
14610,10081.560000000001,0.1
14611,10030.56,0.1
14612,10086.76,0.1
14613,10489.89,0.1
14614,10649.09,0.1
14615,10727.94,0.1
14616,10575.620000000003,0.1
14617,10661.08,0.1
14618,10696.82,0.1
14619,11064.3,0.1
14620,10948.89,0.1
14621,10624.81,0.1
14622,10655.960000000001,0.1
14623,10697.44,0.1
14624,10370.62,0.1
14625,10452.650000000001,0.1
14626,10713.81,0.1
14627,10857.28,0.1
14628,10796.89,0.1
14629,10571.010000000002,0.1
14630,10473.91,0.1
14631,10801.52,0.1
14632,10433.45,0.1
14633,10511.650000000001,0.1
14634,10323.349999999999,0.1
14635,10432.170000000002,0.1
14636,10471.93,0.1
14637,10434.52,0.1
14638,10335.450000000003,0.1
14639,10254.809999999998,0.1
14640,10192.57,0.1
14641,10457.61,0.1
14642,10542.62,0.1
14643,10871.49,0.1
14644,10942.36,0.1
14645,10695.6,0.1
14646,10663.98,0.1
14647,10538.429999999998,0.1
14648,10441.59,0.1
14649,10208.049999999997,0.1
14650,10177.58,0.1
14651,10128.18,0.1
14652,10293.32,0.1
14653,10280.25,0.1
14654,10050.98,0.1
14655,10040.91,0.1
14656,10074.05,0.1
14657,10144.14,0.1
14658,10220.85,0.1
14659,10026.03,0.1
14660,9919.48,0.1
14661,9997.8,0.1
14662,9791.430000000002,0.1
14663,9631.93,0.1
14664,9475.6,0.1
14665,9420.85,0.1
14666,9583.27,0.1
14667,9686.06,0.1
14668,9877.99,0.1
14669,9968.349999999999,0.1
14670,10081.089999999998,0.1
14671,10048.1,0.1
14672,10093.25,0.1
14673,9847.16,0.1
14674,9834.13,0.1
14675,10295.420000000002,0.1
14676,10356.78,0.1
14677,10296.47,0.1
14678,10202.63,0.1
14679,10573.09,0.1
14680,10587.83,0.1
14681,10812.0,0.1
14682,11450.22,0.1
14683,11348.45,0.1
14684,11358.53,0.1
14685,11648.34,0.1
14686,11885.79,0.1
14687,11919.299999999997,0.1
14688,11607.33,0.1
14689,11415.309999999998,0.1
14690,11568.82,0.1
14691,11648.01,0.1
14692,11498.38,0.1
14693,11792.82,0.1
14694,11526.78,0.1
14695,11345.079999999998,0.1
14696,11261.09,0.1
14697,11207.92,0.1
14698,11323.68,0.1
14699,11333.11,0.1
14700,11024.94,0.1
14701,11028.7,0.1
14702,11204.49,0.1
14703,11400.71,0.1
14704,11379.2,0.1
14705,11335.49,0.1
14706,11352.889999999998,0.1
14707,11114.49,0.1
14708,11218.58,0.1
14709,11147.27,0.1
14710,10962.98,0.1
14711,11137.3,0.1
14712,11346.66,0.1
14713,11543.709999999997,0.1
14714,11575.73,0.1
14715,11512.01,0.1
14716,11721.64,0.1
14717,11736.83,0.1
14718,11672.88,0.1
14719,11648.72,0.1
14720,11541.39,0.1
14721,11492.54,0.1
14722,11552.79,0.1
14723,11551.01,0.1
14724,11316.04,0.1
14725,11520.75,0.1
14726,11633.3,0.1
14727,11531.11,0.1
14728,11336.950000000003,0.1
14729,11356.19,0.1
14730,11642.97,0.1
14731,11738.69,0.1
14732,11847.32,0.1
14733,11856.54,0.1
14734,11801.159999999998,0.1
14735,11961.98,0.1
14736,11979.849999999999,0.1
14737,11976.28,0.1
14738,11976.35,0.1
14739,11936.080000000002,0.1
14740,11853.0,0.1
14741,11770.03,0.1
14742,11763.7,0.1
14743,11901.39,0.1
14744,11653.069999999998,0.1
14745,11663.869999999999,0.1
14746,11574.94,0.1
14747,11438.529999999999,0.1
14748,11370.21,0.1
14749,11449.440000000002,0.1
14750,11327.06,0.1
14751,11144.84,0.1
14752,10920.63,0.1
14753,10664.11,0.1
14754,10839.93,0.1
14755,10476.18,0.1
14756,10612.980000000001,0.1
14757,10354.35,0.1
14758,10471.32,0.1
14759,10496.67,0.1
14760,10074.56,0.1
14761,10261.6,0.1
14762,10621.84,0.1
14763,10595.44,0.1
14764,10622.32,0.1
14765,10812.3,0.1
14766,10632.81,0.1
14767,10826.09,0.1
14768,10769.2,0.1
14769,10960.25,0.1
14770,10752.66,0.1
14771,10485.74,0.1
14772,10601.45,0.1
14773,10375.150000000001,0.1
14774,10250.419999999998,0.1
14775,10296.02,0.1
14776,10498.260000000002,0.1
14777,10202.36,0.1
14778,10189.009999999998,0.1
14779,10215.63,0.1
14780,9947.719999999998,0.1
14781,9929.91,0.1
14782,9591.03,0.1
14783,9666.67,0.1
14784,10003.72,0.1
14785,9877.94,0.1
14786,9793.51,0.1
14787,9709.66,0.1
14788,9704.93,0.1
14789,9501.02,0.1
14790,9834.4,0.1
14791,9799.57,0.1
14792,9999.79,0.1
14793,9747.82,0.1
14794,9688.61,0.1
14795,9638.41,0.1
14796,9795.57,0.1
14797,9788.13,0.1
14798,9599.1,0.1
14799,9620.69,0.1
14800,9642.61,0.1
14801,9814.02,0.1
14802,9867.45,0.1
14803,10067.74,0.1
14804,9907.300000000001,0.1
14805,9766.729999999998,0.1
14806,9620.14,0.1
14807,9619.3,0.1
14808,9521.63,0.1
14809,9217.04,0.1
14810,9075.09,0.1
14811,9222.12,0.1
14812,9129.07,0.1
14813,9306.26,0.1
14814,9309.31,0.1
14815,9400.08,0.1
14816,9415.23,0.1
14817,9241.93,0.1
14818,9543.94,0.1
14819,9472.06,0.1
14820,9669.62,0.1
14821,9481.08,0.1
14822,9321.64,0.1
14823,9165.41,0.1
14824,9320.92,0.1
14825,9530.44,0.1
14826,9383.29,0.1
14827,9162.26,0.1
14828,9049.33,0.1
14829,8936.43,0.1
14830,9027.55,0.1
14831,8688.0,0.1
14832,8708.9,0.1
14833,8539.34,0.1
14834,8439.62,0.1
14835,8529.61,0.1
14836,8836.73,0.1
14837,8884.87,0.1
14838,8959.88,0.1
14839,9086.13,0.1
14840,8978.41,0.1
14841,8689.39,0.1
14842,8714.52,0.1
14843,8614.3,0.1
14844,8726.29,0.1
14845,8757.51,0.1
14846,8708.76,0.1
14847,8756.59,0.1
14848,8640.48,0.1
14849,8685.72,0.1
14850,8937.56,0.1
14851,8953.29,0.1
14852,8920.44,0.1
14853,8690.77,0.1
14854,8460.37,0.1
14855,8464.77,0.1
14856,8438.52,0.1
14857,8303.39,0.1
14858,8503.59,0.1
14859,8346.01,0.1
14860,8365.26,0.1
14861,8459.62,0.1
14862,8668.06,0.1
14863,8772.56,0.1
14864,8944.44,0.1
14865,8823.99,0.1
14866,8875.88,0.1
14867,9176.78,0.1
14868,9215.56,0.1
14869,9174.47,0.1
14870,9205.11,0.1
14871,9006.73,0.1
14872,8917.57,0.1
14873,8863.26,0.1
14874,8828.05,0.1
14875,8804.52,0.1
14876,8727.66,0.1
14877,8708.69,0.1
14878,8516.07,0.1
14879,8450.94,0.1
14880,8510.73,0.1
14881,8344.01,0.1
14882,8387.57,0.1
14883,8406.88,0.1
14884,8512.37,0.1
14885,8501.14,0.1
14886,8700.1,0.1
14887,8714.05,0.1
14888,8578.95,0.1
14889,8713.33,0.1
14890,8656.5,0.1
14891,8517.8,0.1
14892,8497.93,0.1
14893,8470.45,0.1
14894,8553.06,0.1
14895,8611.75,0.1
14896,8609.17,0.1
14897,8690.25,0.1
14898,8558.82,0.1
14899,8708.58,0.1
14900,8611.04,0.1
14901,8790.92,0.1
14902,8731.65,0.1
14903,8609.47,0.1
14904,8525.39,0.1
14905,8331.08,0.1
14906,8316.81,0.1
14907,8339.94,0.1
14908,8500.79,0.1
14909,8484.9,0.1
14910,8549.85,0.1
14911,8484.19,0.1
14912,8448.16,0.1
14913,8484.93,0.1
14914,8664.17,0.1
14915,8599.66,0.1
14916,8701.92,0.1
14917,8771.89,0.1
14918,8692.97,0.1
14919,8678.44,0.1
14920,8650.92,0.1
14921,8513.54,0.1
14922,8564.95,0.1
14923,8360.49,0.1
14924,8356.81,0.1
14925,8359.38,0.1
14926,8363.04,0.1
14927,8490.4,0.1
14928,8480.22,0.1
14929,8472.62,0.1
14930,8369.15,0.1
14931,8144.12,0.1
14932,8042.26,0.1
14933,7862.43,0.1
14934,7943.04,0.1
14935,7868.5599999999995,0.1
14936,8002.69,0.1
14937,7871.640000000001,0.1
14938,7954.46,0.1
14939,8051.04,0.1
14940,8195.05,0.1
14941,8435.07,0.1
14942,8238.76,0.1
14943,8351.92,0.1
14944,8368.67,0.1
14945,8280.16,0.1
14946,7972.71,0.1
14947,7986.719999999999,0.1
14948,8069.85,0.1
14949,8017.750000000001,0.1
14950,8074.120000000001,0.1
14951,8249.98,0.1
14952,8131.41,0.1
14953,8057.61,0.1
14954,7980.12,0.1
14955,7816.489999999999,0.1
14956,7752.1,0.1
14957,7838.83,0.1
14958,7879.49,0.1
14959,7821.9,0.1
14960,7874.51,0.1
14961,7969.079999999999,0.1
14962,7790.46,0.1
14963,7793.379999999999,0.1
14964,7854.57,0.1
14965,7699.499999999999,0.1
14966,7607.88,0.1
14967,7831.42,0.1
14968,7863.29,0.1
14969,7907.19,0.1
14970,8083.56,0.1
14971,8109.77,0.1
14972,8031.55,0.1
14973,8152.159999999999,0.1
14974,8221.12,0.1
14975,8190.26,0.1
14976,8244.91,0.1
14977,8123.4,0.1
14978,8117.29,0.1
14979,8039.129999999999,0.1
14980,8059.48,0.1
14981,8018.51,0.1
14982,8051.66,0.1
14983,8184.76,0.1
14984,8227.32,0.1
14985,8120.24,0.1
14986,8234.18,0.1
14987,8375.36,0.1
14988,8424.51,0.1
14989,8547.17,0.1
14990,8564.49,0.1
14991,8557.86,0.1
14992,8657.23,0.1
14993,8785.87,0.1
14994,8822.73,0.1
14995,8789.09,0.1
14996,8890.3,0.1
14997,8918.6,0.1
14998,8980.64,0.1
14999,8839.83,0.1
15000,9033.0,0.1
15001,9092.97,0.1
15002,9110.51,0.1
15003,9120.39,0.1
15004,9137.14,0.1
15005,8919.26,0.1
15006,8932.26,0.1
15007,8923.41,0.1
15008,9104.06,0.1
15009,9083.11,0.1
15010,9278.49,0.1
15011,9592.24,0.1
15012,9624.8,0.1
15013,9547.73,0.1
15014,9795.16,0.1
15015,9898.72,0.1
15016,9990.95,0.1
15017,9955.62,0.1
15018,9635.35,0.1
15019,9755.63,0.1
15020,9750.999999999998,0.1
15021,9735.97,0.1
15022,9498.86,0.1
15023,9527.73,0.1
15024,9485.97,0.1
15025,9615.34,0.1
15026,9671.0,0.1
15027,9648.01,0.1
15028,9839.91,0.1
15029,9834.31,0.1
15030,9632.66,0.1
15031,9563.21,0.1
15032,9611.67,0.1
15033,9452.79,0.1
15034,9382.58,0.1
15035,9323.91,0.1
15036,9265.56,0.1
15037,9327.53,0.1
15038,9487.8,0.1
15039,9564.81,0.1
15040,9752.75,0.1
15041,9913.47,0.1
15042,9863.47,0.1
15043,10032.97,0.1
15044,10174.1,0.1
15045,10292.06,0.1
15046,10362.69,0.1
15047,10281.17,0.1
15048,10276.64,0.1
15049,10332.57,0.1
15050,10308.99,0.1
15051,10225.219999999998,0.1
15052,10343.55,0.1
15053,10670.179999999998,0.1
15054,10690.08,0.1
15055,10715.69,0.1
15056,10646.95,0.1
15057,10650.77,0.1
15058,10683.76,0.1
15059,10922.04,0.1
15060,10856.320000000002,0.1
15061,10546.33,0.1
15062,10712.81,0.1
15063,10887.03,0.1
15064,10990.11,0.1
15065,11033.32,0.1
15066,10938.42,0.1
15067,10475.1,0.1
15068,10502.29,0.1
15069,10310.04,0.1
15070,10318.44,0.1
15071,10229.57,0.1
15072,10219.05,0.1
15073,10361.24,0.1
15074,10593.53,0.1
15075,10709.29,0.1
15076,10740.14,0.1
15077,10820.33,0.1
15078,10542.2,0.1
15079,10531.44,0.1
15080,10786.04,0.1
15081,10966.43,0.1
15082,10899.950000000003,0.1
15083,11025.15,0.1
15084,11037.89,0.1
15085,11161.709999999997,0.1
15086,11031.52,0.1
15087,10889.620000000003,0.1
15088,10335.16,0.1
15089,10335.700000000003,0.1
15090,10454.12,0.1
15091,10561.01,0.1
15092,10739.220000000001,0.1
15093,10695.56,0.1
15094,10559.59,0.1
15095,10847.97,0.1
15096,10837.54,0.1
15097,10552.3,0.1
15098,10628.98,0.1
15099,10504.54,0.1
15100,10207.04,0.1
15101,10226.22,0.1
15102,10337.67,0.1
15103,10167.06,0.1
15104,9786.83,0.1
15105,9897.05,0.1
15106,9614.6,0.1
15107,9865.7,0.1
15108,9852.83,0.1
15109,9960.2,0.1
15110,10144.83,0.1
15111,10163.380000000001,0.1
15112,10100.57,0.1
15113,10403.27,0.1
15114,10410.15,0.1
15115,10326.39,0.1
15116,10429.99,0.1
15117,10373.46,0.1
15118,10045.34,0.1
15119,10124.28,0.1
15120,9910.56,0.1
15121,10075.14,0.1
15122,10169.66,0.1
15123,10490.77,0.1
15124,10271.6,0.1
15125,10092.64,0.1
15126,10104.0,0.1
15127,10284.54,0.1
15128,10372.51,0.1
15129,10371.27,0.1
15130,10365.35,0.1
15131,10417.410000000002,0.1
15132,10500.62,0.1
15133,10676.64,0.1
15134,10825.17,0.1
15135,10813.99,0.1
15136,10757.82,0.1
15137,10837.65,0.1
15138,10965.05,0.1
15139,10849.68,0.1
15140,10863.0,0.1
15141,10665.15,0.1
15142,10857.2,0.1
15143,11036.33,0.1
15144,11103.1,0.1
15145,11002.389999999998,0.1
15146,11000.7,0.1
15147,11069.01,0.1
15148,10972.6,0.1
15149,10928.03,0.1
15150,10852.47,0.1
15151,10779.44,0.1
15152,10783.61,0.1
15153,10776.730000000001,0.1
15154,10641.919999999998,0.1
15155,10447.249999999998,0.1
15156,10464.6,0.1
15157,10460.92,0.1
15158,10402.61,0.1
15159,10365.4,0.1
15160,10459.26,0.1
15161,10557.689999999999,0.1
15162,10548.72,0.1
15163,10701.13,0.1
15164,10676.81,0.1
15165,10753.800000000001,0.1
15166,10720.69,0.1
15167,10868.96,0.1
15168,10644.13,0.1
15169,10658.729999999998,0.1
15170,10815.29,0.1
15171,11041.920000000002,0.1
15172,11271.12,0.1
15173,11361.51,0.1
15174,11351.919999999998,0.1
15175,11401.79,0.1
15176,11537.29,0.1
15177,11502.860000000002,0.1
15178,11532.04,0.1
15179,11433.240000000002,0.1
15180,11297.04,0.1
15181,11162.75,0.1
15182,11317.9,0.1
15183,11242.29,0.1
15184,11436.86,0.1
15185,11484.28,0.1
15186,11418.51,0.1
15187,11318.51,0.1
15188,11281.09,0.1
15189,11364.990000000002,0.1
15190,11530.91,0.1
15191,11770.65,0.1
15192,11718.24,0.1
15193,11693.68,0.1
15194,11715.39,0.1
15195,11683.42,0.1
15196,11815.95,0.1
15197,11958.319999999998,0.1
15198,12079.7,0.1
15199,12019.62,0.1
15200,12092.589999999998,0.1
15201,11897.51,0.1
15202,12042.699999999999,0.1
15203,12127.82,0.1
15204,12098.18,0.1
15205,11800.4,0.1
15206,11824.560000000001,0.1
15207,11764.21,0.1
15208,11952.26,0.1
15209,11944.3,0.1
15210,11980.099999999999,0.1
15211,12120.66,0.1
15212,12163.89,0.1
15213,12044.88,0.1
15214,12004.29,0.1
15215,11761.79,0.1
15216,11571.34,0.1
15217,11438.820000000002,0.1
15218,10884.7,0.1
15219,10907.18,0.1
15220,11153.580000000002,0.1
15221,10825.1,0.1
15222,10849.63,0.1
15223,10505.05,0.1
15224,10711.09,0.1
15225,10967.74,0.1
15226,10862.04,0.1
15227,11070.250000000002,0.1
15228,11101.64,0.1
15229,10962.93,0.1
15230,11152.09,0.1
15231,11166.03,0.1
15232,11309.57,0.1
15233,11236.37,0.1
15234,11296.76,0.1
15235,11242.34,0.1
15236,11027.050000000001,0.1
15237,11128.05,0.1
15238,11439.92,0.1
15239,11521.93,0.1
15240,11449.74,0.1
15241,11575.97,0.1
15242,11526.82,0.1
15243,11491.659999999998,0.1
15244,11387.7,0.1
15245,11641.72,0.1
15246,11607.9,0.1
15247,11382.08,0.1
15248,11600.16,0.1
15249,11581.27,0.1
15250,11580.56,0.1
15251,11744.15,0.1
15252,11780.4,0.1
